,id,text
1483,1.25115159655091e+18,@Uber @Uber_Support Hi I need help accessing my account. It keeps telling me there's a duplicate account but every time I try to fix it I get the same ROBO-RESPONSE via email with nobody actually giving a shit or trying to help.
1500,1.2511518004569743e+18,RT @UberFacts: Solitary Activities That Can Help You Feel Less Lonely https://t.co/V2OcEb6znx
1502,1.2511518195159368e+18,"Much like the @SIRIUSXM marriage in 2008, I foresee the two rideshare giants operating as two brands under one...in a term the two are very familiar with...umbrella. It may be their only hope. @lyft @Uber @dkhos @logangreen"
1506,1.2511518843053548e+18,RT @UberFacts: Solitary Activities That Can Help You Feel Less Lonely https://t.co/V2OcEb6znx
1507,1.2511518880005448e+18,RT @UberFacts: Solitary Activities That Can Help You Feel Less Lonely https://t.co/V2OcEb6znx
1514,1.2511519831608812e+18,@Uber_Support Sent
1538,1.251152452373508e+18,@AmandaOMathe @Uber_RSA A1P4: You may already have a great and necessary product but how is it priced? Trim the fat and communicate those savings opportunities. #ecafrica
1539,1.2511524664201994e+18,@Uber_Support @UberNigeria Is there any palliative reliefs scheme for your driver partner as the lockdown in the city keep going on??
1542,1.2511525201157448e+18,RT @tTeTruTH: @Uber_Support @UberNigeria Is there any palliative reliefs scheme for your driver partner as the lockdown in the city keep go…
1545,1.251152585718784e+18,"@Uber , your drivers need a feature @Lyft uses known as Last Ride to let dispatch know a particular driver doesn’t want more requests temporarily or for the day or night. It will stop #wastingtime with a flood of requests and declines."
1548,1.2511526530080072e+18,"@Uber_Support in what land is this a correct route, and I can’t cancel it and get a refund. Please let me cancel this, I will never use your inept service again. https://t.co/pL5vNpLnm4"
1554,1.2511527279770255e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
1556,1.2511528130710733e+18,RT @tim: Deliveroo's near-death experience should worry @UberEats &amp; @JustEatUK. CMA says Deliveroo's move into grocery deliveries (which Ub…
1557,1.251152817772847e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
1561,1.2511528704868925e+18,RT @UberFacts: Dads Admit How Smoking Weed Helps Them as Parents https://t.co/FRoJlnLX0z
1571,1.251152965517185e+18,"@robmanuel Next stop high end UberLux?

Come on, @uber, do your bit ?"
1574,1.2511530264772526e+18,"@TM1654 @Uber its not safe what ur doing &amp; Ppl should b buying their own food/driving themselves &amp; not relying on others #coronavirus is not 2b messed around with, U might think ur providing a service but u could b delivering a life threatening illness at the same time. #StaySafe"
1578,1.251153194337493e+18,"RT @incognegro97: @Uber_Support in what land is this a correct route, and I can’t cancel it and get a refund. Please let me cancel this, I…"
1582,1.2511532301568164e+18,"@ola_supports &amp; @Uber_India Your are the multimillionaire Company Please Donate 10 To 15 thousand Rupees in the each Register Drivers Account As They  Play A Big Role In Your Company. This is the Right Time To Stand With Your Employee’s . #Stay Home#
#Stay Save#."
1613,1.2511536842657587e+18,RT @UberFacts: Solitary Activities That Can Help You Feel Less Lonely https://t.co/V2OcEb6znx
1622,1.251153896744956e+18,@liamndthings @Uber_Support It is absolutely absurd. Please just let me talk to a person. Over email is fine if they are actually able to understand what I'm saying!
1630,1.2511540841255322e+18,Is everything scum in this country idgi. Fuck @Uber https://t.co/vA2TbeG7iT
1633,1.2511541426276762e+18,RT @Atokatha: @AmandaOMathe @Uber_RSA A1P4: You may already have a great and necessary product but how is it priced? Trim the fat and commu…
1640,1.251154186164564e+18,"@Microsoft @BillGates @UberEats @Uber @Uber_Support I’m going to complain the Azure Cognitive Services (AI), about photo matching service for Uber is sxxk ! U r telling me I’m not I’m and suspend my Uber account, and I can’t make any appeal!"
1642,1.2511542150171812e+18,So are we all in agreement when that first @KnoxDGB night is allowed to happen again....@Uber is gonna make a killing that night? ? ??#WhiskeyWednesday #BrewNights https://t.co/eU0aU03kMx
1655,1.251154482345304e+18,"@Uber Hey, you have been missing from the lime light!!! How have you helped this nation and your mates at this crisis time apart from making them off road? @Olacabs they have supported at #PMCARES and their partners as well. #Olatime #Supportdesi"
1657,1.2511544940474532e+18,@weneedsafertaxi @russafc @The_LCDC @Uber Yes it has the roundel of death in the windscreen.
1661,1.2511545329454203e+18,"RT @FAIRImmigration: In recent years, @Uber has used foreign workers instead of Americans. When this situation passes and companies rehire,…"
1663,1.2511545353948652e+18,"RT @kampo: @Microsoft @BillGates @UberEats @Uber @Uber_Support I’m going to complain the Azure Cognitive Services (AI), about photo matchin…"
1666,1.251154561076613e+18,@Uber_Support I’ve signed up for the Eats Pass (trial) but my order is still charging the delivery fee. Please assist.
1670,1.251154646451622e+18,@Uber_Support ubereats refused to refund me for multiple issues with my order &amp; EN PLUS the delivery guy entered my building which is NOT ALLOWED
1675,1.2511547598320968e+18,"RT @VK67984316: @Vicky_Ace33 @Olacabs @Uber_India @bhash @dkhos @CPMumbaiPolice Guess this is the privacy that couples, want... In a public…"
1678,1.251154804753068e+18,RT @Kartikthakker3: @Vicky_Ace33 @Olacabs @Uber_India @bhash @dkhos @CPMumbaiPolice Touche anand bhai......the problem of people considerin…
1700,1.251155316021973e+18,RT @EeeshaSuntai: @Uber_Support I’ve signed up for the Eats Pass (trial) but my order is still charging the delivery fee. Please assist.
1701,1.2511553445515796e+18,RT @LondonTrafficW1: WOW!! That looks like a @TfLTPH #Uber style minicab
1707,1.2511555634523136e+18,@darakerr @tmatty17 @lyft @Uber @RubinoJC @CSaid Good morning @darakerr I just sent you a DM~
1711,1.25115561136384e+18,RT @LizzieSelvadur1: @Uber_Support ubereats refused to refund me for multiple issues with my order &amp; EN PLUS the delivery guy entered my bu…
1712,1.2511556128864625e+18,Hey @UberEats @Uber_Support . I received this chicken sandwich (pictured below) last night that’s was completely burnt and hard. I was told that I would not be able to get a refund. This is outrageous. That sandwich looks so nasty and I can’t get a refund. Worst customer service https://t.co/aEbhEbrrtv
1713,1.2511556229149737e+18,RT @Atokatha: @AmandaOMathe @Uber_RSA A1P4: You may already have a great and necessary product but how is it priced? Trim the fat and commu…
1714,1.251155640635908e+18,RT @Atokatha: @AmandaOMathe @Uber_RSA A1P4: You may already have a great and necessary product but how is it priced? Trim the fat and commu…
1716,1.2511556647783096e+18,"You know what would be cool? High school students learning from some of the most accomplished people in AI. Like @scottpenberthy @Google. Or Michael Del Balso @Uber. Yeah, that'd be cool. https://t.co/LOrJW4gqG1"
1724,1.2511558180214538e+18,RT @UberSlutMother: Great to see this sexy #Uber driving slut having some fun on the streets! https://t.co/2kCDRxmD21
1731,1.251155942957183e+18,@Atokatha @AmandaOMathe @Uber_RSA .@JTComms we  have put our efforts behind @ECAfrica_ZA which is formidable network where authentic deals are made and opportunities such as this conversation are birthed for business. What we need now is funding from visionary investors who want to do #BizInAfrica and leverage.
1760,1.2511564009583903e+18,"@Uber gets a Zero for #CustomerService today. It locked me out of my account without explanation and there’s no response at the company.
#ubersucks"
1761,1.2511564067213722e+18,RT @UberSlutMother: I need to try this as an #Uber driver.  Would anyone like to control one of these?  Maybe I should put a sign on my bac…
1763,1.2511564422764872e+18,RT @UberSlutMother: Great #Hotwife #Uber ride! https://t.co/u6GZhCOQZv
1775,1.2511565792330424e+18,RT @UberEats: Get $0 Delivery Fee in support of local restaurants. We can work together to support our community. We’re automatically waivi…
1779,1.2511566129468826e+18,RT @UberSlutMother: This is why I always carry plenty of #WetWipes in my #Uber... for the post #Hotwife rider cleanup :) https://t.co/Azm7D…
1781,1.251156614255534e+18,I absolutely love this ad and message.  Thank you #Uber https://t.co/dV5apXgvLl
1804,1.2511570535711334e+18,RT @GrantMalique: Hey @UberEats @Uber_Support . I received this chicken sandwich (pictured below) last night that’s was completely burnt an…
1807,1.251157084550267e+18,"No Bonuses + No Mask + Pandemic + Crisis + @Uber + @UberEats + @Uber_Support = Take Weekend OFF!

#DoTheMath #coronavirus #COVID19 #Covid_19 #NYCLockdown #UberScam #Uber #UberEats https://t.co/WzSWNEVmdK"
1813,1.2511572083535258e+18,"RT @MRCAKEAVE: No Bonuses + No Mask + Pandemic + Crisis + @Uber + @UberEats + @Uber_Support = Take Weekend OFF!

#DoTheMath #coronavirus #C…"
1820,1.2511573243679703e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
1821,1.2511573615504835e+18,"@uber_1337 Yeah, but I need the NYS plates to get parking :o"
1830,1.2511575522025718e+18,"BACK IN BUSINESS! £15 OFF YOUR FIRST UBER EATS ORDER
PROMO CODE: eats-hfvi74
#UberEatsPromoCode #UberEats #voucher #FreeFood #UK"
1841,1.2511577470950564e+18,"@aeostuni @VladoBotsvadze @amazon @Uber @Twitter @YouTube @Airbnb @Wikipedia 30% of Twitter readers are two lines readers.
The rest are bots.
Anybody capable to write down more than two lines is journalist"
1865,1.2511582505919283e+18,"@uberlyftdrivers @JurisInceptor @santosrideshare I think getting promised something we don't get is fundamental to being a rideshare driver. Uber and Lyft make promises and then don't follow through. Congress promised we would get unemployment, but then just stand by and watch as individual states just tell us to go get bent."
1866,1.2511582552350392e+18,@drastichs @VladoBotsvadze @amazon @Uber @Twitter @YouTube @Airbnb @Wikipedia No. not at all. That's pretty freakin' insulting... and it speaks to a huge problem with today's public. Know the difference between noise and real journalism.
1867,1.2511582695879352e+18,RT @UberFacts: Solitary Activities That Can Help You Feel Less Lonely https://t.co/V2OcEb6znx
1869,1.2511583455509463e+18,RT @isabelrudo: @Atokatha @AmandaOMathe @Uber_RSA .@JTComms we  have put our efforts behind @ECAfrica_ZA which is formidable network where…
1872,1.251158413544788e+18,"RT @HTAutotweets: .@Uber withdrew its 2020 forecast for gross bookings, adjusted net revenue and adjusted EBITDA

https://t.co/Dt5kSpB3DZ…"
1874,1.2511584633731686e+18,"RT @MRCAKEAVE: No Bonuses + No Mask + Pandemic + Crisis + @Uber + @UberEats + @Uber_Support = Take Weekend OFF!

#DoTheMath #coronavirus #C…"
1885,1.2511587348117176e+18,@uber_1337 Valid with CA plates
1898,1.2511589135309988e+18,"(2/2) them for days over a $10 refund. One would imagine this isn’t a lot for @Uber, but for many, $10 is a lot in this time. I’ve heard friends have had amazing service with @SkipTheDishes, so give them your business instead ?? https://t.co/pKdP5Rt2ic"
1904,1.2511589398167183e+18,"@Uber @Uber_India @Olacabs @ola_supports 
#MoveWhatMatters
#DriveTheDriver
Kuch yaad aaya? So back then did you mean, Customer Didn't Matter? When trains were delayed/cancelled due to rain.Did you bother to DriveTheCustomer with fair prices?
 #LearnLesson  #DoNotFundOlaUber https://t.co/7aNKnsvtvv"
1927,1.251159351630295e+18,"RT @february_31st: Hi @Uber, you’re a $70 billion company. I am (currently) an unemployed audio engineer. Stop asking me to support your dr…"
1928,1.2511593547424195e+18,"@aeostuni @VladoBotsvadze @amazon @Uber @Twitter @YouTube @Airbnb @Wikipedia You know, I very clearly understand the difference. Both my parents were formerly journalists, my brother too, I have grown right in the middle of the word world.
Do You understand difference between a joke and reality or do You take everything too serious?"
1930,1.2511593743214674e+18,RT @UberFacts: Dads Admit How Smoking Weed Helps Them as Parents https://t.co/FRoJlnLX0z
1938,1.251159670871343e+18,"@jessognorm @Uber_Support Seriously!!

This is from LAST time I tried to get my account resolved:

All saying the SAME EXACT THING without actually helping. https://t.co/CnMSwdob2T"
1942,1.2511597586371625e+18,#Uber ? FREE! Get a FREE ride by using my promo code: ?? CLARIBELT1?? USE IT!
1949,1.2511598625677926e+18,"@Craig231976 @Uber I think you misunderstood , that’s  not my opinion the tweet is the opinion piece in the independent"
1951,1.2511598724579574e+18,"@Uber_Support LOL ""here to assist"" is a fucking JOKE since nobody seems to understand what I'm saying or actually try to help."
1961,1.2511600472010383e+18,"RT @AtlantaB8Team: #UberChronicles ? Took an uber to the park, driver kept giving me the eye so I started stroking ??‍♂️. He asked me what…"
